category	country	value	filename	url
medication	France 1	3764	480x480-0fec8bd6-df2a-4727-a08a-a852e957945b	https://static.dollarstreet.org/media/France 1/image/0fec8bd6-df2a-4727-a08a-a852e957945b/480x480-0fec8bd6-df2a-4727-a08a-a852e957945b.jpg
medication	India 13	48	480x480-0a642bd8-a0a8-4686-a906-d585bc2d6574	https://static.dollarstreet.org/media/India 13/image/0a642bd8-a0a8-4686-a906-d585bc2d6574/480x480-0a642bd8-a0a8-4686-a906-d585bc2d6574.jpg
medication	Tunisia 1	176	480x480-290ab71a-5073-4cd8-9a7d-465d5c9b87f9	https://static.dollarstreet.org/media/Tunisia 1/image/290ab71a-5073-4cd8-9a7d-465d5c9b87f9/480x480-290ab71a-5073-4cd8-9a7d-465d5c9b87f9.jpg
medication	China 23	575	480x480-f47dcd78-3882-4a37-8c79-18b98ae6c460	https://static.dollarstreet.org/media/China 23/image/f47dcd78-3882-4a37-8c79-18b98ae6c460/480x480-f47dcd78-3882-4a37-8c79-18b98ae6c460.jpg
medication	Melvina's home	3755	480x480-e7e431ad-0567-4803-b493-2b82c8142b8a	https://static.dollarstreet.org/media/Melvina's home/image/e7e431ad-0567-4803-b493-2b82c8142b8a/480x480-e7e431ad-0567-4803-b493-2b82c8142b8a.jpg
medication	Malawi 7	50	480x480-3483b64a-0a96-48f4-b758-56bd32f34e3e	https://static.dollarstreet.org/media/Malawi 7/image/3483b64a-0a96-48f4-b758-56bd32f34e3e/480x480-3483b64a-0a96-48f4-b758-56bd32f34e3e.jpg
medication	Mongolia 1	420	480x480-31fb56fa-7ef7-4f2a-9557-4bdeecd615b3	https://static.dollarstreet.org/media/Mongolia 1/image/31fb56fa-7ef7-4f2a-9557-4bdeecd615b3/480x480-31fb56fa-7ef7-4f2a-9557-4bdeecd615b3.jpg
medication	Latvia 1	1035	480x480-464f2026-585b-42e2-b6bf-8974125169f0	https://static.dollarstreet.org/media/Latvia 1/image/464f2026-585b-42e2-b6bf-8974125169f0/480x480-464f2026-585b-42e2-b6bf-8974125169f0.jpg
medication	Peru 2	3588	480x480-66fd8f2d-8318-4e8c-a030-d9967130b0b4	https://static.dollarstreet.org/media/Peru 2/image/66fd8f2d-8318-4e8c-a030-d9967130b0b4/480x480-66fd8f2d-8318-4e8c-a030-d9967130b0b4.jpg
medication	Bangladesh 6	58	480x480-30b3f19c-036f-4fef-aa81-c68fff4edaa9	https://static.dollarstreet.org/media/Bangladesh 6/image/30b3f19c-036f-4fef-aa81-c68fff4edaa9/480x480-30b3f19c-036f-4fef-aa81-c68fff4edaa9.jpg
medication	Rwanda 1	460	480x480-12babaa8-ff17-49f2-9928-03f10a6add1b	https://static.dollarstreet.org/media/Rwanda 1/image/12babaa8-ff17-49f2-9928-03f10a6add1b/480x480-12babaa8-ff17-49f2-9928-03f10a6add1b.jpg
medication	India 17	526	480x480-30d80968-c6d9-48d4-a6d8-3169cfba7c51	https://static.dollarstreet.org/media/India 17/image/30d80968-c6d9-48d4-a6d8-3169cfba7c51/480x480-30d80968-c6d9-48d4-a6d8-3169cfba7c51.jpg
medication	USA 15	3450	480x480-d8728b28-2d57-43d6-9c9a-0c6d29e5b8e9	https://static.dollarstreet.org/media/USA 15/image/d8728b28-2d57-43d6-9c9a-0c6d29e5b8e9/480x480-d8728b28-2d57-43d6-9c9a-0c6d29e5b8e9.jpg
medication	Nigeria 3	59	480x480-7e712b61-79cc-4b8f-9bf5-81bedc8da144	https://static.dollarstreet.org/media/Nigeria 3/image/7e712b61-79cc-4b8f-9bf5-81bedc8da144/480x480-7e712b61-79cc-4b8f-9bf5-81bedc8da144.jpg
medication	Philippines 13	169	480x480-930aa979-00d1-4152-ac47-30c1a3ba21f2	https://static.dollarstreet.org/media/Philippines 13/image/930aa979-00d1-4152-ac47-30c1a3ba21f2/480x480-930aa979-00d1-4152-ac47-30c1a3ba21f2.jpg
medication	United Kingdom 1	1040	480x480-ecbe18a6-8bfa-4863-9c7a-609d02ab8c3c	https://static.dollarstreet.org/media/United Kingdom 1/image/ecbe18a6-8bfa-4863-9c7a-609d02ab8c3c/480x480-ecbe18a6-8bfa-4863-9c7a-609d02ab8c3c.jpg
medication	Sweden 7	3439	480x480-bb934dbc-82a0-4c62-a888-9c2e3e9f1656	https://static.dollarstreet.org/media/Sweden 7/image/bb934dbc-82a0-4c62-a888-9c2e3e9f1656/480x480-bb934dbc-82a0-4c62-a888-9c2e3e9f1656.jpg
medication	Cambodia 8	60	480x480-91b4526e-3b53-46e4-9a30-0674773c7cff	https://static.dollarstreet.org/media/Cambodia 8/image/91b4526e-3b53-46e4-9a30-0674773c7cff/480x480-91b4526e-3b53-46e4-9a30-0674773c7cff.jpg
medication	Ukraine 3	476	480x480-8b1e21fb-dc02-4e35-ab45-3eed0ff12b77	https://static.dollarstreet.org/media/Ukraine 3/image/8b1e21fb-dc02-4e35-ab45-3eed0ff12b77/480x480-8b1e21fb-dc02-4e35-ab45-3eed0ff12b77.jpg
medication	India 15	1050	480x480-1475f67f-18a7-4f7a-a38a-a9b043610883	https://static.dollarstreet.org/media/India 15/image/1475f67f-18a7-4f7a-a38a-a9b043610883/480x480-1475f67f-18a7-4f7a-a38a-a9b043610883.jpg
medication	Kenya 2	3268	480x480-3b8deafd-a23d-42b7-a8ee-5c4f3b4cc6c4	https://static.dollarstreet.org/media/Kenya 2/image/3b8deafd-a23d-42b7-a8ee-5c4f3b4cc6c4/480x480-3b8deafd-a23d-42b7-a8ee-5c4f3b4cc6c4.jpg
medication	Nigeria 4	72	480x480-cefd20ba-e4ac-4158-b0f8-081c8319573d	https://static.dollarstreet.org/media/Nigeria 4/image/cefd20ba-e4ac-4158-b0f8-081c8319573d/480x480-cefd20ba-e4ac-4158-b0f8-081c8319573d.jpg
medication	Jordan 3	249	480x480-f0f9b920-caed-414f-a3ac-32a0c93ca274	https://static.dollarstreet.org/media/Jordan 3/image/f0f9b920-caed-414f-a3ac-32a0c93ca274/480x480-f0f9b920-caed-414f-a3ac-32a0c93ca274.jpg
medication	Tanzania 1	1051	480x480-d2375225-2417-4207-b391-a4c886f54c52	https://static.dollarstreet.org/media/Tanzania 1/image/d2375225-2417-4207-b391-a4c886f54c52/480x480-d2375225-2417-4207-b391-a4c886f54c52.jpg
medication	Vietnam 5	2944	480x480-acbc1344-055a-44a6-be68-fe62c22972dc	https://static.dollarstreet.org/media/Vietnam 5/image/acbc1344-055a-44a6-be68-fe62c22972dc/480x480-acbc1344-055a-44a6-be68-fe62c22972dc.jpg
medication	Bangladesh 5	72	480x480-2a6fd7f5-b43f-456d-a303-1487ff194c35	https://static.dollarstreet.org/media/Bangladesh 5/image/2a6fd7f5-b43f-456d-a303-1487ff194c35/480x480-2a6fd7f5-b43f-456d-a303-1487ff194c35.jpg
medication	Cambodia 5	306	480x480-9ef85c2f-62dd-4687-b0f9-1a96d24bd92c	https://static.dollarstreet.org/media/Cambodia 5/image/9ef85c2f-62dd-4687-b0f9-1a96d24bd92c/480x480-9ef85c2f-62dd-4687-b0f9-1a96d24bd92c.jpg
medication	Philippines 9	501	480x480-b68afb41-a6cf-4568-9519-e851e5c49708	https://static.dollarstreet.org/media/Philippines 9/image/b68afb41-a6cf-4568-9519-e851e5c49708/480x480-b68afb41-a6cf-4568-9519-e851e5c49708.jpg
medication	Sweden 8	2223	480x480-3a6cde1b-caa4-4bf1-b1f7-f8bc5ea713f4	https://static.dollarstreet.org/media/Sweden 8/image/3a6cde1b-caa4-4bf1-b1f7-f8bc5ea713f4/480x480-3a6cde1b-caa4-4bf1-b1f7-f8bc5ea713f4.jpg
medication	Nigeria 6	76	480x480-9829ad8b-a981-4f11-a279-1980bcc28480	https://static.dollarstreet.org/media/Nigeria 6/image/9829ad8b-a981-4f11-a279-1980bcc28480/480x480-9829ad8b-a981-4f11-a279-1980bcc28480.jpg
medication	Vietnam 1	246	480x480-226ece87-76e5-4302-ba03-1123bba8d7b9	https://static.dollarstreet.org/media/Vietnam 1/image/226ece87-76e5-4302-ba03-1123bba8d7b9/480x480-226ece87-76e5-4302-ba03-1123bba8d7b9.jpg
medication	Mexico 5	1080	480x480-7c106c11-6b02-4dc6-b0f7-67a30de4dfea	https://static.dollarstreet.org/media/Mexico 5/image/7c106c11-6b02-4dc6-b0f7-67a30de4dfea/480x480-7c106c11-6b02-4dc6-b0f7-67a30de4dfea.jpg
medication	USA 10	2055	480x480-de348c5a-7a52-4278-b76a-e376eb75305b	https://static.dollarstreet.org/media/USA 10/image/de348c5a-7a52-4278-b76a-e376eb75305b/480x480-de348c5a-7a52-4278-b76a-e376eb75305b.jpg
medication	Bangladesh 9	78	480x480-9a95cdab-a004-42fd-aad5-6f8db0030786	https://static.dollarstreet.org/media/Bangladesh 9/image/9a95cdab-a004-42fd-aad5-6f8db0030786/480x480-9a95cdab-a004-42fd-aad5-6f8db0030786.jpg
medication	Cambodia 2	307	480x480-42b69fa1-c86f-436f-a3b7-11ebe900d498	https://static.dollarstreet.org/media/Cambodia 2/image/42b69fa1-c86f-436f-a3b7-11ebe900d498/480x480-42b69fa1-c86f-436f-a3b7-11ebe900d498.jpg
medication	China 5	494	480x480-54ca4959-eae3-4156-9ccd-c6fff3fcca67	https://static.dollarstreet.org/media/China 5/image/54ca4959-eae3-4156-9ccd-c6fff3fcca67/480x480-54ca4959-eae3-4156-9ccd-c6fff3fcca67.jpg
medication	United Kingdom 2	1890	480x480-3a2bedf1-792a-47f4-b798-aad1ff7c60c5	https://static.dollarstreet.org/media/United Kingdom 2/image/3a2bedf1-792a-47f4-b798-aad1ff7c60c5/480x480-3a2bedf1-792a-47f4-b798-aad1ff7c60c5.jpg
medication	Liberia 2	87	480x480-74e5ef88-5fe4-4aed-8c38-9f29b0eb2cc7	https://static.dollarstreet.org/media/Liberia 2/image/74e5ef88-5fe4-4aed-8c38-9f29b0eb2cc7/480x480-74e5ef88-5fe4-4aed-8c38-9f29b0eb2cc7.jpg
medication	Vietnam 2	236	480x480-32d70b99-d2fb-45b2-911a-bf874669408b	https://static.dollarstreet.org/media/Vietnam 2/image/32d70b99-d2fb-45b2-911a-bf874669408b/480x480-32d70b99-d2fb-45b2-911a-bf874669408b.jpg
medication	Latvia 4	480	480x480-2bb0c98a-af60-43e1-a73b-57abbd3120d2	https://static.dollarstreet.org/media/Latvia 4/image/2bb0c98a-af60-43e1-a73b-57abbd3120d2/480x480-2bb0c98a-af60-43e1-a73b-57abbd3120d2.jpg
medication	USA 14	1796	480x480-d74b1a08-1e2f-40f0-b788-af1f5d7580c3	https://static.dollarstreet.org/media/USA 14/image/d74b1a08-1e2f-40f0-b788-af1f5d7580c3/480x480-d74b1a08-1e2f-40f0-b788-af1f5d7580c3.jpg
medication	Philippines 2	93	480x480-e0b9c438-ada3-48b3-b536-e6117778d6ff	https://static.dollarstreet.org/media/Philippines 2/image/e0b9c438-ada3-48b3-b536-e6117778d6ff/480x480-e0b9c438-ada3-48b3-b536-e6117778d6ff.jpg
medication	Indonesia 13	308	480x480-e518da58-9178-40e5-84d1-030c0c4f8e6c	https://static.dollarstreet.org/media/Indonesia 13/image/e518da58-9178-40e5-84d1-030c0c4f8e6c/480x480-e518da58-9178-40e5-84d1-030c0c4f8e6c.jpg
medication	Mexico 2	1093	480x480-fa833553-a07a-4b6a-adfa-94f3a1f1c5b4	https://static.dollarstreet.org/media/Mexico 2/image/fa833553-a07a-4b6a-adfa-94f3a1f1c5b4/480x480-fa833553-a07a-4b6a-adfa-94f3a1f1c5b4.jpg
medication	Latvia 3	1743	480x480-f66cb619-8120-4449-94aa-3d583ed1237c	https://static.dollarstreet.org/media/Latvia 3/image/f66cb619-8120-4449-94aa-3d583ed1237c/480x480-f66cb619-8120-4449-94aa-3d583ed1237c.jpg
medication	Burkina Faso 2	95	480x480-71c40544-6b94-4e66-b3be-47600a571344	https://static.dollarstreet.org/media/Burkina Faso 2/image/71c40544-6b94-4e66-b3be-47600a571344/480x480-71c40544-6b94-4e66-b3be-47600a571344.jpg
medication	India 7	311	480x480-3f16e0ed-6ec0-4a97-9fa1-dd56e95ccb5a	https://static.dollarstreet.org/media/India 7/image/3f16e0ed-6ec0-4a97-9fa1-dd56e95ccb5a/480x480-3f16e0ed-6ec0-4a97-9fa1-dd56e95ccb5a.jpg
medication	Kyrgizstan 1	827	480x480-3a3c6162-74ac-4d57-a781-afd8c73eabfb	https://static.dollarstreet.org/media/Kyrgizstan 1/image/3a3c6162-74ac-4d57-a781-afd8c73eabfb/480x480-3a3c6162-74ac-4d57-a781-afd8c73eabfb.jpg
medication	India 6	1614	480x480-e0401d45-e427-44d9-91c9-0a8dd4dc6a0b	https://static.dollarstreet.org/media/India 6/image/e0401d45-e427-44d9-91c9-0a8dd4dc6a0b/480x480-e0401d45-e427-44d9-91c9-0a8dd4dc6a0b.jpg
medication	Philippines 3	98	480x480-d6d9ab5a-d266-49ce-b51a-f6d93dbe5b02	https://static.dollarstreet.org/media/Philippines 3/image/d6d9ab5a-d266-49ce-b51a-f6d93dbe5b02/480x480-d6d9ab5a-d266-49ce-b51a-f6d93dbe5b02.jpg
medication	Philippines 8	228	480x480-40cbe958-cac2-4094-a753-824fec8a86ac	https://static.dollarstreet.org/media/Philippines 8/image/40cbe958-cac2-4094-a753-824fec8a86ac/480x480-40cbe958-cac2-4094-a753-824fec8a86ac.jpg
medication	USA 7	604	480x480-8d3313dd-cb78-46a2-8ca0-b9d575799d3a	https://static.dollarstreet.org/media/USA 7/image/8d3313dd-cb78-46a2-8ca0-b9d575799d3a/480x480-8d3313dd-cb78-46a2-8ca0-b9d575799d3a.jpg
medication	Sweden 9	1289	480x480-fc69a76d-0bd8-45bc-a6ac-4e56b5cf1074	https://static.dollarstreet.org/media/Sweden 9/image/fc69a76d-0bd8-45bc-a6ac-4e56b5cf1074/480x480-fc69a76d-0bd8-45bc-a6ac-4e56b5cf1074.jpg
medication	Peru 1	102	480x480-081cae56-c353-47bc-b6eb-2b6850cabbc8	https://static.dollarstreet.org/media/Peru 1/image/081cae56-c353-47bc-b6eb-2b6850cabbc8/480x480-081cae56-c353-47bc-b6eb-2b6850cabbc8.jpg
medication	China 6	315	480x480-ad8e9e5a-3d4f-4ce7-9b04-099746c08d5c	https://static.dollarstreet.org/media/China 6/image/ad8e9e5a-3d4f-4ce7-9b04-099746c08d5c/480x480-ad8e9e5a-3d4f-4ce7-9b04-099746c08d5c.jpg
medication	Myanmar 1	591	480x480-6dd8006e-1073-45a8-a62b-10f5e423b1f5	https://static.dollarstreet.org/media/Myanmar 1/image/6dd8006e-1073-45a8-a62b-10f5e423b1f5/480x480-6dd8006e-1073-45a8-a62b-10f5e423b1f5.jpg
medication	China 25	1278	480x480-7a99d9ac-e238-4eec-8a9c-af7e31cc1826	https://static.dollarstreet.org/media/China 25/image/7a99d9ac-e238-4eec-8a9c-af7e31cc1826/480x480-7a99d9ac-e238-4eec-8a9c-af7e31cc1826.jpg
medication	Palestine 1	112	480x480-067774b0-bd6a-436c-8fce-1c2b91a03d23	https://static.dollarstreet.org/media/Palestine 1/image/067774b0-bd6a-436c-8fce-1c2b91a03d23/480x480-067774b0-bd6a-436c-8fce-1c2b91a03d23.jpg
medication	India 14	221	480x480-1ff1b1f2-d297-4ab0-9800-ca8708663307	https://static.dollarstreet.org/media/India 14/image/1ff1b1f2-d297-4ab0-9800-ca8708663307/480x480-1ff1b1f2-d297-4ab0-9800-ca8708663307.jpg
medication	Romania 1	1019	480x480-2313d273-03f8-45e7-8634-6e3a431e4969	https://static.dollarstreet.org/media/Romania 1/image/2313d273-03f8-45e7-8634-6e3a431e4969/480x480-2313d273-03f8-45e7-8634-6e3a431e4969.jpg
medication	USA 4	1269	480x480-646b105a-2719-4f59-8805-4c7c5351d01d	https://static.dollarstreet.org/media/USA 4/image/646b105a-2719-4f59-8805-4c7c5351d01d/480x480-646b105a-2719-4f59-8805-4c7c5351d01d.jpg
medication	Liberia 1	116	480x480-5f453beb-06bc-40ec-9765-76fb19e9b79b	https://static.dollarstreet.org/media/Liberia 1/image/5f453beb-06bc-40ec-9765-76fb19e9b79b/480x480-5f453beb-06bc-40ec-9765-76fb19e9b79b.jpg
medication	Thailand 4	324	480x480-b7945d17-6621-4ede-ba26-a44a21d5c6a4	https://static.dollarstreet.org/media/Thailand 4/image/b7945d17-6621-4ede-ba26-a44a21d5c6a4/480x480-b7945d17-6621-4ede-ba26-a44a21d5c6a4.jpg
medication	Korea, Rep. 6	1032	480x480-be0872c4-e1a6-49d7-b707-c978b2438b17	https://static.dollarstreet.org/media/Korea, Rep. 6/image/be0872c4-e1a6-49d7-b707-c978b2438b17/480x480-be0872c4-e1a6-49d7-b707-c978b2438b17.jpg
medication	Lithuania 1	1258	480x480-65147934-d87e-4369-a83e-4f921bbcbcea	https://static.dollarstreet.org/media/Lithuania 1/image/65147934-d87e-4369-a83e-4f921bbcbcea/480x480-65147934-d87e-4369-a83e-4f921bbcbcea.jpg
medication	Cambodia 7	117	480x480-0d589604-fa76-4f32-9b7a-806216a431dc	https://static.dollarstreet.org/media/Cambodia 7/image/0d589604-fa76-4f32-9b7a-806216a431dc/480x480-0d589604-fa76-4f32-9b7a-806216a431dc.jpg
medication	Nepal 3	201	480x480-b078c5eb-86d0-48c3-b0c6-9ac711ce6486	https://static.dollarstreet.org/media/Nepal 3/image/b078c5eb-86d0-48c3-b0c6-9ac711ce6486/480x480-b078c5eb-86d0-48c3-b0c6-9ac711ce6486.jpg
medication	Turkey 1	505	480x480-fef23af4-d4fd-47a9-816e-57f5b341c497	https://static.dollarstreet.org/media/Turkey 1/image/fef23af4-d4fd-47a9-816e-57f5b341c497/480x480-fef23af4-d4fd-47a9-816e-57f5b341c497.jpg
medication	India 21	1125	480x480-65e5513b-18b5-4a01-8895-4b07fbbfb44e	https://static.dollarstreet.org/media/India 21/image/65e5513b-18b5-4a01-8895-4b07fbbfb44e/480x480-65e5513b-18b5-4a01-8895-4b07fbbfb44e.jpg
medication	Nigeria 1	124	480x480-9119cd07-617c-4ab9-a96a-682d6f43998d	https://static.dollarstreet.org/media/Nigeria 1/image/9119cd07-617c-4ab9-a96a-682d6f43998d/480x480-9119cd07-617c-4ab9-a96a-682d6f43998d.jpg
medication	Vietnam 4	383	480x480-8c4e3380-d4ca-4e48-83dd-fbb2b11a2697	https://static.dollarstreet.org/media/Vietnam 4/image/8c4e3380-d4ca-4e48-83dd-fbb2b11a2697/480x480-8c4e3380-d4ca-4e48-83dd-fbb2b11a2697.jpg
medication	India 22	504	480x480-a5359aa7-eacf-4e82-8a2c-e6cb6618e3d9	https://static.dollarstreet.org/media/India 22/image/a5359aa7-eacf-4e82-8a2c-e6cb6618e3d9/480x480-a5359aa7-eacf-4e82-8a2c-e6cb6618e3d9.jpg
