category	country	value	filename	url
cups	Haiti 3	39	480x480-105af81e-c80a-4268-8aa7-93a963f1cd37	https://static.dollarstreet.org/media/Haiti 3/image/105af81e-c80a-4268-8aa7-93a963f1cd37/480x480-105af81e-c80a-4268-8aa7-93a963f1cd37.jpg
cups	Cameroon 1	174	480x480-14fc0dd3-8145-46a1-a309-33f49e48cfdb	https://static.dollarstreet.org/media/Cameroon 1/image/14fc0dd3-8145-46a1-a309-33f49e48cfdb/480x480-14fc0dd3-8145-46a1-a309-33f49e48cfdb.jpg
cups	Bulgaria 1	654	480x480-77fba4b3-19f1-4bc1-8cd4-5832926be6ec	https://static.dollarstreet.org/media/Bulgaria 1/image/77fba4b3-19f1-4bc1-8cd4-5832926be6ec/480x480-77fba4b3-19f1-4bc1-8cd4-5832926be6ec.jpg
cups	China 15	4609	480x480-5832017b-6869-4aa7-8e58-c75e19556ffd	https://static.dollarstreet.org/media/China 15/image/5832017b-6869-4aa7-8e58-c75e19556ffd/480x480-5832017b-6869-4aa7-8e58-c75e19556ffd.jpg
cups	Nigeria 5	41	480x480-0f4b698b-6bfb-467e-bab9-a41768de03e2	https://static.dollarstreet.org/media/Nigeria 5/image/0f4b698b-6bfb-467e-bab9-a41768de03e2/480x480-0f4b698b-6bfb-467e-bab9-a41768de03e2.jpg
cups	Cambodia 9	195	480x480-ca0a8095-79ad-4ac3-9120-41a17ac3485a	https://static.dollarstreet.org/media/Cambodia 9/image/ca0a8095-79ad-4ac3-9120-41a17ac3485a/480x480-ca0a8095-79ad-4ac3-9120-41a17ac3485a.jpg
cups	Korea, Rep. 4	660	480x480-5adf31a7-235f-4d47-9933-f5452c55e820	https://static.dollarstreet.org/media/Korea, Rep. 4/image/5adf31a7-235f-4d47-9933-f5452c55e820/480x480-5adf31a7-235f-4d47-9933-f5452c55e820.jpg
cups	USA 12	4446	480x480-3f19d208-a4ce-49c6-8ee7-60c681149c8e	https://static.dollarstreet.org/media/USA 12/image/3f19d208-a4ce-49c6-8ee7-60c681149c8e/480x480-3f19d208-a4ce-49c6-8ee7-60c681149c8e.jpg
cups	Haiti 4	43	480x480-09bd82e2-286e-483c-a43d-263f1cda8164	https://static.dollarstreet.org/media/Haiti 4/image/09bd82e2-286e-483c-a43d-263f1cda8164/480x480-09bd82e2-286e-483c-a43d-263f1cda8164.jpg
cups	Tunisia 2	209	480x480-6a0a768f-a081-4fd9-8e5c-7581b7dd469c	https://static.dollarstreet.org/media/Tunisia 2/image/6a0a768f-a081-4fd9-8e5c-7581b7dd469c/480x480-6a0a768f-a081-4fd9-8e5c-7581b7dd469c.jpg
cups	Ukraine 1	694	480x480-732155a3-9c25-4eb1-9abf-d8bbd52d6ccc	https://static.dollarstreet.org/media/Ukraine 1/image/732155a3-9c25-4eb1-9abf-d8bbd52d6ccc/480x480-732155a3-9c25-4eb1-9abf-d8bbd52d6ccc.jpg
cups	Nepal 5	3829	480x480-a5636a6d-c717-451d-94e8-04b6acb88ead	https://static.dollarstreet.org/media/Nepal 5/image/a5636a6d-c717-451d-94e8-04b6acb88ead/480x480-a5636a6d-c717-451d-94e8-04b6acb88ead.jpg
cups	Burkina Faso 6	45	480x480-9eba1402-4aa5-496b-85f0-a5f4b06f550f	https://static.dollarstreet.org/media/Burkina Faso 6/image/9eba1402-4aa5-496b-85f0-a5f4b06f550f/480x480-9eba1402-4aa5-496b-85f0-a5f4b06f550f.jpg
cups	Colombia 2	163	480x480-d475f998-e692-41e6-a8c6-005eeb839d92	https://static.dollarstreet.org/media/Colombia 2/image/d475f998-e692-41e6-a8c6-005eeb839d92/480x480-d475f998-e692-41e6-a8c6-005eeb839d92.jpg
cups	Philippines 9	501	480x480-d4652dbb-22b8-4e3c-9727-0f09ce9478d2	https://static.dollarstreet.org/media/Philippines 9/image/d4652dbb-22b8-4e3c-9727-0f09ce9478d2/480x480-d4652dbb-22b8-4e3c-9727-0f09ce9478d2.jpg
cups	France 1	3764	480x480-097846b0-3c0a-49da-ac1a-e65a61482fbb	https://static.dollarstreet.org/media/France 1/image/097846b0-3c0a-49da-ac1a-e65a61482fbb/480x480-097846b0-3c0a-49da-ac1a-e65a61482fbb.jpg
cups	Myanmar 3	45	480x480-5dedd196-cda7-45d7-acfc-8884191dba2e	https://static.dollarstreet.org/media/Myanmar 3/image/5dedd196-cda7-45d7-acfc-8884191dba2e/480x480-5dedd196-cda7-45d7-acfc-8884191dba2e.jpg
cups	Indonesia 4	210	480x480-fc2d0593-ff61-4fc7-877b-4bb7db993bd4	https://static.dollarstreet.org/media/Indonesia 4/image/fc2d0593-ff61-4fc7-877b-4bb7db993bd4/480x480-fc2d0593-ff61-4fc7-877b-4bb7db993bd4.jpg
cups	Latvia 4	480	480x480-c1d37877-a909-4b6f-aa99-64836174412a	https://static.dollarstreet.org/media/Latvia 4/image/c1d37877-a909-4b6f-aa99-64836174412a/480x480-c1d37877-a909-4b6f-aa99-64836174412a.jpg
cups	Melvina's home	3755	480x480-1a08a42d-e68c-451d-a790-07fd7d91a794	https://static.dollarstreet.org/media/Melvina's home/image/1a08a42d-e68c-451d-a790-07fd7d91a794/480x480-1a08a42d-e68c-451d-a790-07fd7d91a794.jpg
cups	Malawi 3	46	480x480-2410e32a-9141-4efa-943d-e09fb0266f32	https://static.dollarstreet.org/media/Malawi 3/image/2410e32a-9141-4efa-943d-e09fb0266f32/480x480-2410e32a-9141-4efa-943d-e09fb0266f32.jpg
cups	South Africa 1	148	480x480-a0d1f001-c994-438d-b54d-d5e0f69d04e9	https://static.dollarstreet.org/media/South Africa 1/image/a0d1f001-c994-438d-b54d-d5e0f69d04e9/480x480-a0d1f001-c994-438d-b54d-d5e0f69d04e9.jpg
cups	Korea, Rep. 2	700	480x480-ae185636-ea0d-4504-a662-f98d2ff81d18	https://static.dollarstreet.org/media/Korea, Rep. 2/image/ae185636-ea0d-4504-a662-f98d2ff81d18/480x480-ae185636-ea0d-4504-a662-f98d2ff81d18.jpg
cups	Peru 2	3588	480x480-8b47a4e6-0ee4-4a61-af1d-513b7a0ea5e1	https://static.dollarstreet.org/media/Peru 2/image/8b47a4e6-0ee4-4a61-af1d-513b7a0ea5e1/480x480-8b47a4e6-0ee4-4a61-af1d-513b7a0ea5e1.jpg
cups	India 13	48	480x480-0f910721-e807-4033-bc0f-075bd29257ae	https://static.dollarstreet.org/media/India 13/image/0f910721-e807-4033-bc0f-075bd29257ae/480x480-0f910721-e807-4033-bc0f-075bd29257ae.jpg
cups	Nepal 1	146	480x480-8517dc0e-e6a9-4560-9a5c-4c61013b83f6	https://static.dollarstreet.org/media/Nepal 1/image/8517dc0e-e6a9-4560-9a5c-4c61013b83f6/480x480-8517dc0e-e6a9-4560-9a5c-4c61013b83f6.jpg
cups	Ukraine 3	476	480x480-36c2d5a4-6fb5-47ed-a0bf-eb873899de27	https://static.dollarstreet.org/media/Ukraine 3/image/36c2d5a4-6fb5-47ed-a0bf-eb873899de27/480x480-36c2d5a4-6fb5-47ed-a0bf-eb873899de27.jpg
cups	USA 15	3450	480x480-66328870-fa02-4b50-882b-a57c1966ce4f	https://static.dollarstreet.org/media/USA 15/image/66328870-fa02-4b50-882b-a57c1966ce4f/480x480-66328870-fa02-4b50-882b-a57c1966ce4f.jpg
cups	Malawi 7	50	480x480-298ffd50-518d-4695-957b-467e54dba30e	https://static.dollarstreet.org/media/Malawi 7/image/298ffd50-518d-4695-957b-467e54dba30e/480x480-298ffd50-518d-4695-957b-467e54dba30e.jpg
cups	Colombia 1	145	480x480-c4cf7dcf-1ebf-4914-a794-ecf90efa0996	https://static.dollarstreet.org/media/Colombia 1/image/c4cf7dcf-1ebf-4914-a794-ecf90efa0996/480x480-c4cf7dcf-1ebf-4914-a794-ecf90efa0996.jpg
cups	Cambodia 6	463	480x480-4be825e2-9852-4714-ad9b-b4d1f2bf4771	https://static.dollarstreet.org/media/Cambodia 6/image/4be825e2-9852-4714-ad9b-b4d1f2bf4771/480x480-4be825e2-9852-4714-ad9b-b4d1f2bf4771.jpg
cups	Sweden 7	3439	480x480-88a4bcc5-6c5d-4c84-971e-3c839e8a5956	https://static.dollarstreet.org/media/Sweden 7/image/88a4bcc5-6c5d-4c84-971e-3c839e8a5956/480x480-88a4bcc5-6c5d-4c84-971e-3c839e8a5956.jpg
cups	Papa New Guinea 1	50	480x480-02d75718-67b6-4545-9431-4e7b24da330a	https://static.dollarstreet.org/media/Papa New Guinea 1/image/02d75718-67b6-4545-9431-4e7b24da330a/480x480-02d75718-67b6-4545-9431-4e7b24da330a.jpg
cups	China 27	225	480x480-257b736f-9eb6-44e1-a39e-cc8ff35f41f9	https://static.dollarstreet.org/media/China 27/image/257b736f-9eb6-44e1-a39e-cc8ff35f41f9/480x480-257b736f-9eb6-44e1-a39e-cc8ff35f41f9.jpg
cups	Rwanda 1	460	480x480-e4a50c4a-7c0f-4c45-9693-872a361fe67d	https://static.dollarstreet.org/media/Rwanda 1/image/e4a50c4a-7c0f-4c45-9693-872a361fe67d/480x480-e4a50c4a-7c0f-4c45-9693-872a361fe67d.jpg
cups	Kenya 2	3268	480x480-413f04a2-9112-490a-a751-342cac8ba3c3	https://static.dollarstreet.org/media/Kenya 2/image/413f04a2-9112-490a-a751-342cac8ba3c3/480x480-413f04a2-9112-490a-a751-342cac8ba3c3.jpg
cups	Haiti 2	51	480x480-da77e364-be78-4ff1-8a69-528c9c8922e8	https://static.dollarstreet.org/media/Haiti 2/image/da77e364-be78-4ff1-8a69-528c9c8922e8/480x480-da77e364-be78-4ff1-8a69-528c9c8922e8.jpg
cups	Cameroon 3`	227	480x480-f24283db-8d47-4fa7-a338-60a94a89eb58	https://static.dollarstreet.org/media/Cameroon 3`/image/f24283db-8d47-4fa7-a338-60a94a89eb58/480x480-f24283db-8d47-4fa7-a338-60a94a89eb58.jpg
cups	China 7	730	480x480-ebdb49bb-2c09-427d-9a3f-38ce0b8f1ea3	https://static.dollarstreet.org/media/China 7/image/ebdb49bb-2c09-427d-9a3f-38ce0b8f1ea3/480x480-ebdb49bb-2c09-427d-9a3f-38ce0b8f1ea3.jpg
cups	Vietnam 5	2944	480x480-86f257e3-ccba-4d92-b55f-7be84a66dbab	https://static.dollarstreet.org/media/Vietnam 5/image/86f257e3-ccba-4d92-b55f-7be84a66dbab/480x480-86f257e3-ccba-4d92-b55f-7be84a66dbab.jpg
cups	Malawi 5	52	480x480-17375c51-363c-4519-889d-08b9f406e8fe	https://static.dollarstreet.org/media/Malawi 5/image/17375c51-363c-4519-889d-08b9f406e8fe/480x480-17375c51-363c-4519-889d-08b9f406e8fe.jpg
cups	Philippines 8	228	480x480-8118aec2-fe92-4ad8-8f64-5bfd52a7409b	https://static.dollarstreet.org/media/Philippines 8/image/8118aec2-fe92-4ad8-8f64-5bfd52a7409b/480x480-8118aec2-fe92-4ad8-8f64-5bfd52a7409b.jpg
cups	Egypt 1	775	480x480-66e2b6ba-83fe-46aa-a2a7-4dcd69d82d89	https://static.dollarstreet.org/media/Egypt 1/image/66e2b6ba-83fe-46aa-a2a7-4dcd69d82d89/480x480-66e2b6ba-83fe-46aa-a2a7-4dcd69d82d89.jpg
cups	France 2	2895	480x480-62ed986b-daee-4eb0-929d-e05b4449d51c	https://static.dollarstreet.org/media/France 2/image/62ed986b-daee-4eb0-929d-e05b4449d51c/480x480-62ed986b-daee-4eb0-929d-e05b4449d51c.jpg
cups	Bangladesh 6	58	480x480-3295c40f-6cb2-43f9-81ba-e8c51ad14b6f	https://static.dollarstreet.org/media/Bangladesh 6/image/3295c40f-6cb2-43f9-81ba-e8c51ad14b6f/480x480-3295c40f-6cb2-43f9-81ba-e8c51ad14b6f.jpg
cups	Colombia 3	123	480x480-fdabfca9-2168-424c-933a-d5cca88a60ef	https://static.dollarstreet.org/media/Colombia 3/image/fdabfca9-2168-424c-933a-d5cca88a60ef/480x480-fdabfca9-2168-424c-933a-d5cca88a60ef.jpg
cups	Mongolia 1	420	480x480-5ff39f3f-b0bf-4208-9f49-8f9463b5c5b9	https://static.dollarstreet.org/media/Mongolia 1/image/5ff39f3f-b0bf-4208-9f49-8f9463b5c5b9/480x480-5ff39f3f-b0bf-4208-9f49-8f9463b5c5b9.jpg
cups	China 16	2765	480x480-22b06d72-132d-442b-8c6c-63808df2b13b	https://static.dollarstreet.org/media/China 16/image/22b06d72-132d-442b-8c6c-63808df2b13b/480x480-22b06d72-132d-442b-8c6c-63808df2b13b.jpg
cups	Ivory Coast 5	61	480x480-f9457cf0-a4b4-4af3-bc3e-f6c81cc5e489	https://static.dollarstreet.org/media/Ivory Coast 5/image/f9457cf0-a4b4-4af3-bc3e-f6c81cc5e489/480x480-f9457cf0-a4b4-4af3-bc3e-f6c81cc5e489.jpg
cups	Vietnam 1	246	480x480-e584d49b-fbdb-48e6-9050-e28118b5d14b	https://static.dollarstreet.org/media/Vietnam 1/image/e584d49b-fbdb-48e6-9050-e28118b5d14b/480x480-e584d49b-fbdb-48e6-9050-e28118b5d14b.jpg
cups	Mexico 3	897	480x480-c9d4726c-d5b0-4826-9b81-bbbad4203b6e	https://static.dollarstreet.org/media/Mexico 3/image/c9d4726c-d5b0-4826-9b81-bbbad4203b6e/480x480-c9d4726c-d5b0-4826-9b81-bbbad4203b6e.jpg
cups	Sweden 8	2223	480x480-7b503508-63be-4341-a266-617e71ac7512	https://static.dollarstreet.org/media/Sweden 8/image/7b503508-63be-4341-a266-617e71ac7512/480x480-7b503508-63be-4341-a266-617e71ac7512.jpg
cups	Myanmar 4	64	480x480-344d118b-f484-4407-86cf-5175102d8453	https://static.dollarstreet.org/media/Myanmar 4/image/344d118b-f484-4407-86cf-5175102d8453/480x480-344d118b-f484-4407-86cf-5175102d8453.jpg
cups	Bolivia 2	254	480x480-f061629e-7a25-4109-be7e-49f3d2964db0	https://static.dollarstreet.org/media/Bolivia 2/image/f061629e-7a25-4109-be7e-49f3d2964db0/480x480-f061629e-7a25-4109-be7e-49f3d2964db0.jpg
cups	Thailand 4	324	480x480-f06f511f-256c-4724-b846-caeedf257d06	https://static.dollarstreet.org/media/Thailand 4/image/f06f511f-256c-4724-b846-caeedf257d06/480x480-f06f511f-256c-4724-b846-caeedf257d06.jpg
cups	USA 10	2055	480x480-60003022-c6e5-4c30-ae2d-bdfcd2d86e5c	https://static.dollarstreet.org/media/USA 10/image/60003022-c6e5-4c30-ae2d-bdfcd2d86e5c/480x480-60003022-c6e5-4c30-ae2d-bdfcd2d86e5c.jpg
cups	Malawi 4	64	480x480-1350ffa3-685d-4301-8845-9d7bf94484da	https://static.dollarstreet.org/media/Malawi 4/image/1350ffa3-685d-4301-8845-9d7bf94484da/480x480-1350ffa3-685d-4301-8845-9d7bf94484da.jpg
cups	Tunisia 3	116	480x480-3eb2dbe6-9847-4c01-8a1d-12703d401a5f	https://static.dollarstreet.org/media/Tunisia 3/image/3eb2dbe6-9847-4c01-8a1d-12703d401a5f/480x480-3eb2dbe6-9847-4c01-8a1d-12703d401a5f.jpg
cups	Brazil 1	956	480x480-71399b5f-dc3c-42e5-bae5-ce4c6d92a193	https://static.dollarstreet.org/media/Brazil 1/image/71399b5f-dc3c-42e5-bae5-ce4c6d92a193/480x480-71399b5f-dc3c-42e5-bae5-ce4c6d92a193.jpg
cups	United Kingdom 3	2010	480x480-92198470-3d3b-4952-81e8-bc1bd97b5b64	https://static.dollarstreet.org/media/United Kingdom 3/image/92198470-3d3b-4952-81e8-bc1bd97b5b64/480x480-92198470-3d3b-4952-81e8-bc1bd97b5b64.jpg
cups	India 9	65	480x480-446513cb-67fb-4daa-9fc6-4d4b792e3332	https://static.dollarstreet.org/media/India 9/image/446513cb-67fb-4daa-9fc6-4d4b792e3332/480x480-446513cb-67fb-4daa-9fc6-4d4b792e3332.jpg
cups	Philippines 12	262	480x480-b48be36c-5020-43fd-9e4f-ddeb57c683b3	https://static.dollarstreet.org/media/Philippines 12/image/b48be36c-5020-43fd-9e4f-ddeb57c683b3/480x480-b48be36c-5020-43fd-9e4f-ddeb57c683b3.jpg
cups	Indonesia 12	316	480x480-489be285-823d-4c7b-90cd-d5ec1c713e20	https://static.dollarstreet.org/media/Indonesia 12/image/489be285-823d-4c7b-90cd-d5ec1c713e20/480x480-489be285-823d-4c7b-90cd-d5ec1c713e20.jpg
cups	USA 9	2001	480x480-47ada0f5-ee11-434e-9394-14b22ed9839b	https://static.dollarstreet.org/media/USA 9/image/47ada0f5-ee11-434e-9394-14b22ed9839b/480x480-47ada0f5-ee11-434e-9394-14b22ed9839b.jpg
cups	Nigeria 7	68	480x480-b3de59f0-0d49-4391-9b1f-ed3b086a7e09	https://static.dollarstreet.org/media/Nigeria 7/image/b3de59f0-0d49-4391-9b1f-ed3b086a7e09/480x480-b3de59f0-0d49-4391-9b1f-ed3b086a7e09.jpg
cups	South Africa 2	116	480x480-5b947e98-d1f0-43bd-8f05-7f29f0b86e86	https://static.dollarstreet.org/media/South Africa 2/image/5b947e98-d1f0-43bd-8f05-7f29f0b86e86/480x480-5b947e98-d1f0-43bd-8f05-7f29f0b86e86.jpg
cups	USA 13	996	480x480-3d397858-bbbc-4d1c-a09f-c36015245ab9	https://static.dollarstreet.org/media/USA 13/image/3d397858-bbbc-4d1c-a09f-c36015245ab9/480x480-3d397858-bbbc-4d1c-a09f-c36015245ab9.jpg
cups	United Kingdom 2	1890	480x480-92d14499-6737-447f-9346-37417a4577e2	https://static.dollarstreet.org/media/United Kingdom 2/image/92d14499-6737-447f-9346-37417a4577e2/480x480-92d14499-6737-447f-9346-37417a4577e2.jpg
cups	Bangladesh 5	72	480x480-55f7e9ee-961d-464c-9605-0572c5817c60	https://static.dollarstreet.org/media/Bangladesh 5/image/55f7e9ee-961d-464c-9605-0572c5817c60/480x480-55f7e9ee-961d-464c-9605-0572c5817c60.jpg
cups	Bolivia 1	265	480x480-81852406-5368-45c1-9a85-c93fc38c5191	https://static.dollarstreet.org/media/Bolivia 1/image/81852406-5368-45c1-9a85-c93fc38c5191/480x480-81852406-5368-45c1-9a85-c93fc38c5191.jpg
cups	Indonesia 13	308	480x480-5aaeb9e2-283c-47d8-9c72-647a6086a5f4	https://static.dollarstreet.org/media/Indonesia 13/image/5aaeb9e2-283c-47d8-9c72-647a6086a5f4/480x480-5aaeb9e2-283c-47d8-9c72-647a6086a5f4.jpg
cups	USA 14	1796	480x480-1049e6aa-255f-4d2c-9447-abcfb05c6e3a	https://static.dollarstreet.org/media/USA 14/image/1049e6aa-255f-4d2c-9447-abcfb05c6e3a/480x480-1049e6aa-255f-4d2c-9447-abcfb05c6e3a.jpg
cups	Rwanda 3	72	480x480-c12345a1-c1d6-43b8-ae5d-b3e028471378	https://static.dollarstreet.org/media/Rwanda 3/image/c12345a1-c1d6-43b8-ae5d-b3e028471378/480x480-c12345a1-c1d6-43b8-ae5d-b3e028471378.jpg
cups	Indonesia 2	115	480x480-68aa8c8e-444c-4a4e-9f4c-1108a2afabcf	https://static.dollarstreet.org/media/Indonesia 2/image/68aa8c8e-444c-4a4e-9f4c-1108a2afabcf/480x480-68aa8c8e-444c-4a4e-9f4c-1108a2afabcf.jpg
cups	Romania 1	1019	480x480-b3e63a2c-b7b1-4de6-b216-cf4ec2de66fe	https://static.dollarstreet.org/media/Romania 1/image/b3e63a2c-b7b1-4de6-b216-cf4ec2de66fe/480x480-b3e63a2c-b7b1-4de6-b216-cf4ec2de66fe.jpg
cups	Nepal 8	1747	480x480-c3d90199-81be-4749-a549-b83c3e9421c5	https://static.dollarstreet.org/media/Nepal 8/image/c3d90199-81be-4749-a549-b83c3e9421c5/480x480-c3d90199-81be-4749-a549-b83c3e9421c5.jpg
cups	Bangladesh 9	78	480x480-b9987d2a-2fb6-403b-ad7f-c7ea7abaab2f	https://static.dollarstreet.org/media/Bangladesh 9/image/b9987d2a-2fb6-403b-ad7f-c7ea7abaab2f/480x480-b9987d2a-2fb6-403b-ad7f-c7ea7abaab2f.jpg
cups	Tunisia 4	114	480x480-d1494ac4-92e8-43ee-866d-403fd862bd11	https://static.dollarstreet.org/media/Tunisia 4/image/d1494ac4-92e8-43ee-866d-403fd862bd11/480x480-d1494ac4-92e8-43ee-866d-403fd862bd11.jpg
cups	China 1	578	480x480-0dedf788-e746-4799-a99e-5ddeb5b26941	https://static.dollarstreet.org/media/China 1/image/0dedf788-e746-4799-a99e-5ddeb5b26941/480x480-0dedf788-e746-4799-a99e-5ddeb5b26941.jpg
cups	Latvia 3	1743	480x480-323be04c-65c6-4925-ab74-2fe74d54a35d	https://static.dollarstreet.org/media/Latvia 3/image/323be04c-65c6-4925-ab74-2fe74d54a35d/480x480-323be04c-65c6-4925-ab74-2fe74d54a35d.jpg
cups	Ivory Coast 3	81	480x480-8b57734f-4d81-4d37-b789-a34c25eb4991	https://static.dollarstreet.org/media/Ivory Coast 3/image/8b57734f-4d81-4d37-b789-a34c25eb4991/480x480-8b57734f-4d81-4d37-b789-a34c25eb4991.jpg
cups	Indonesia 3	284	480x480-b7151dd0-70eb-49e1-b05d-80b330d10be9	https://static.dollarstreet.org/media/Indonesia 3/image/b7151dd0-70eb-49e1-b05d-80b330d10be9/480x480-b7151dd0-70eb-49e1-b05d-80b330d10be9.jpg
cups	Turkey 1	505	480x480-13cde9f1-d3c4-4f12-bc18-be30f0ef8aa3	https://static.dollarstreet.org/media/Turkey 1/image/13cde9f1-d3c4-4f12-bc18-be30f0ef8aa3/480x480-13cde9f1-d3c4-4f12-bc18-be30f0ef8aa3.jpg
cups	India 6	1614	480x480-a50b1aa4-092e-40ca-b700-df6bc77a9969	https://static.dollarstreet.org/media/India 6/image/a50b1aa4-092e-40ca-b700-df6bc77a9969/480x480-a50b1aa4-092e-40ca-b700-df6bc77a9969.jpg
cups	Nepal 4	84	480x480-9098a6f4-218b-42dd-a46e-a6866531c04f	https://static.dollarstreet.org/media/Nepal 4/image/9098a6f4-218b-42dd-a46e-a6866531c04f/480x480-9098a6f4-218b-42dd-a46e-a6866531c04f.jpg
cups	Haiti 6	106	480x480-5b86ec30-7897-4bc4-82ac-be2643021808	https://static.dollarstreet.org/media/Haiti 6/image/5b86ec30-7897-4bc4-82ac-be2643021808/480x480-5b86ec30-7897-4bc4-82ac-be2643021808.jpg
cups	India 22	504	480x480-4efc1bf9-e451-4b45-907e-1e00d9115b26	https://static.dollarstreet.org/media/India 22/image/4efc1bf9-e451-4b45-907e-1e00d9115b26/480x480-4efc1bf9-e451-4b45-907e-1e00d9115b26.jpg
