category	country	value	filename	url
kids_beds	Haiti 3	39	480x480-4e1ddfbb-65ed-43c0-b5fe-25a73220aae2	https://static.dollarstreet.org/media/Haiti 3/image/4e1ddfbb-65ed-43c0-b5fe-25a73220aae2/480x480-4e1ddfbb-65ed-43c0-b5fe-25a73220aae2.jpg
kids_beds	Philippines 13	169	480x480-fd0a56b3-0e5c-4a10-b0a7-5948929d5472	https://static.dollarstreet.org/media/Philippines 13/image/fd0a56b3-0e5c-4a10-b0a7-5948929d5472/480x480-fd0a56b3-0e5c-4a10-b0a7-5948929d5472.jpg
kids_beds	Cambodia 4	437	480x480-fe3b5875-d5d3-4bb7-8e78-abaf7c2fb3d9	https://static.dollarstreet.org/media/Cambodia 4/image/fe3b5875-d5d3-4bb7-8e78-abaf7c2fb3d9/480x480-fe3b5875-d5d3-4bb7-8e78-abaf7c2fb3d9.jpg
kids_beds	France 1	3764	480x480-ee724d95-4dc1-43a6-aa59-a4f650310dac	https://static.dollarstreet.org/media/France 1/image/ee724d95-4dc1-43a6-aa59-a4f650310dac/480x480-ee724d95-4dc1-43a6-aa59-a4f650310dac.jpg
kids_beds	Burundi 1	40	480x480-c5a679e3-a557-4700-8020-f3d94b843352	https://static.dollarstreet.org/media/Burundi 1/image/c5a679e3-a557-4700-8020-f3d94b843352/480x480-c5a679e3-a557-4700-8020-f3d94b843352.jpg
kids_beds	Cameroon 4	137	480x480-334c0554-d4a2-4b60-9d3e-7e485aa882c5	https://static.dollarstreet.org/media/Cameroon 4/image/334c0554-d4a2-4b60-9d3e-7e485aa882c5/480x480-334c0554-d4a2-4b60-9d3e-7e485aa882c5.jpg
kids_beds	Turkey 1	505	480x480-8b9cd3af-fb15-4c2a-9ff4-ee2e5a102b18	https://static.dollarstreet.org/media/Turkey 1/image/8b9cd3af-fb15-4c2a-9ff4-ee2e5a102b18/480x480-8b9cd3af-fb15-4c2a-9ff4-ee2e5a102b18.jpg
kids_beds	Melvina's home	3755	480x480-59f42ee3-ebe9-4a5f-815f-43e7f4535ed7	https://static.dollarstreet.org/media/Melvina's home/image/59f42ee3-ebe9-4a5f-815f-43e7f4535ed7/480x480-59f42ee3-ebe9-4a5f-815f-43e7f4535ed7.jpg
kids_beds	Haiti 4	43	480x480-faee9188-63b1-4872-9bcc-652d092732d9	https://static.dollarstreet.org/media/Haiti 4/image/faee9188-63b1-4872-9bcc-652d092732d9/480x480-faee9188-63b1-4872-9bcc-652d092732d9.jpg
kids_beds	Philippines 7	170	480x480-1f1ba981-3796-4678-b6ff-034788ccda21	https://static.dollarstreet.org/media/Philippines 7/image/1f1ba981-3796-4678-b6ff-034788ccda21/480x480-1f1ba981-3796-4678-b6ff-034788ccda21.jpg
kids_beds	Indonesia 1	399	480x480-0c23c0ea-5af5-48be-bd41-539f2c6b10fb	https://static.dollarstreet.org/media/Indonesia 1/image/0c23c0ea-5af5-48be-bd41-539f2c6b10fb/480x480-0c23c0ea-5af5-48be-bd41-539f2c6b10fb.jpg
kids_beds	China 4	3704	480x480-b676b7e4-d246-44a0-b313-0fa11380b7b8	https://static.dollarstreet.org/media/China 4/image/b676b7e4-d246-44a0-b313-0fa11380b7b8/480x480-b676b7e4-d246-44a0-b313-0fa11380b7b8.jpg
kids_beds	Burkina Faso 6	45	480x480-9d61e03e-2ece-4e88-a370-e765751a3be1	https://static.dollarstreet.org/media/Burkina Faso 6/image/9d61e03e-2ece-4e88-a370-e765751a3be1/480x480-9d61e03e-2ece-4e88-a370-e765751a3be1.jpg
kids_beds	Tunisia 1	176	480x480-9d671a26-a0f6-43b7-872a-22040a8a5038	https://static.dollarstreet.org/media/Tunisia 1/image/9d671a26-a0f6-43b7-872a-22040a8a5038/480x480-9d671a26-a0f6-43b7-872a-22040a8a5038.jpg
kids_beds	Russia 1	578	480x480-eed91b2e-62b7-4b19-ad89-f5a87381da13	https://static.dollarstreet.org/media/Russia 1/image/eed91b2e-62b7-4b19-ad89-f5a87381da13/480x480-eed91b2e-62b7-4b19-ad89-f5a87381da13.jpg
kids_beds	USA 15	3450	480x480-82e560f9-603e-44e0-a42a-18ba97684818	https://static.dollarstreet.org/media/USA 15/image/82e560f9-603e-44e0-a42a-18ba97684818/480x480-82e560f9-603e-44e0-a42a-18ba97684818.jpg
kids_beds	Myanmar 3	45	480x480-425291c1-61b6-43f0-8a70-827f070d4af6	https://static.dollarstreet.org/media/Myanmar 3/image/425291c1-61b6-43f0-8a70-827f070d4af6/480x480-425291c1-61b6-43f0-8a70-827f070d4af6.jpg
kids_beds	Nepal 6	132	480x480-88d5859b-dd05-4b22-bf0b-5e4600c3ed2b	https://static.dollarstreet.org/media/Nepal 6/image/88d5859b-dd05-4b22-bf0b-5e4600c3ed2b/480x480-88d5859b-dd05-4b22-bf0b-5e4600c3ed2b.jpg
kids_beds	India 18	369	480x480-06b2956c-57f5-4562-a320-ac9abdf17636	https://static.dollarstreet.org/media/India 18/image/06b2956c-57f5-4562-a320-ac9abdf17636/480x480-06b2956c-57f5-4562-a320-ac9abdf17636.jpg
kids_beds	Sweden 7	3439	480x480-7a830d60-7a76-44d0-ba59-9db34f134320	https://static.dollarstreet.org/media/Sweden 7/image/7a830d60-7a76-44d0-ba59-9db34f134320/480x480-7a830d60-7a76-44d0-ba59-9db34f134320.jpg
kids_beds	Malawi 3	46	480x480-711f3429-a07b-4510-900e-72e50147cd67	https://static.dollarstreet.org/media/Malawi 3/image/711f3429-a07b-4510-900e-72e50147cd67/480x480-711f3429-a07b-4510-900e-72e50147cd67.jpg
kids_beds	Bolivia 3	180	480x480-fcc9ecd1-619d-4717-9f6a-b71ffe83daf5	https://static.dollarstreet.org/media/Bolivia 3/image/fcc9ecd1-619d-4717-9f6a-b71ffe83daf5/480x480-fcc9ecd1-619d-4717-9f6a-b71ffe83daf5.jpg
kids_beds	USA 7	604	480x480-58867ecc-55a6-4377-a594-58c59b0917ef	https://static.dollarstreet.org/media/USA 7/image/58867ecc-55a6-4377-a594-58c59b0917ef/480x480-58867ecc-55a6-4377-a594-58c59b0917ef.jpg
kids_beds	China 17	3318	480x480-8c628fde-ed40-44e1-8131-c32defa994e6	https://static.dollarstreet.org/media/China 17/image/8c628fde-ed40-44e1-8131-c32defa994e6/480x480-8c628fde-ed40-44e1-8131-c32defa994e6.jpg
kids_beds	Myanmar 5	47	480x480-ec862392-024a-4a69-aec6-c06f5da180a1	https://static.dollarstreet.org/media/Myanmar 5/image/ec862392-024a-4a69-aec6-c06f5da180a1/480x480-ec862392-024a-4a69-aec6-c06f5da180a1.jpg
kids_beds	Nigeria 1	124	480x480-f5e366ee-7440-471e-910c-657955e7b3ca	https://static.dollarstreet.org/media/Nigeria 1/image/f5e366ee-7440-471e-910c-657955e7b3ca/480x480-f5e366ee-7440-471e-910c-657955e7b3ca.jpg
kids_beds	Indonesia 12	316	480x480-b4715084-1fc9-42fb-b511-cdf6d73a9520	https://static.dollarstreet.org/media/Indonesia 12/image/b4715084-1fc9-42fb-b511-cdf6d73a9520/480x480-b4715084-1fc9-42fb-b511-cdf6d73a9520.jpg
kids_beds	Kenya 2	3268	480x480-7650e9fd-0c59-46a6-b5cf-5a3ef8fe50ee	https://static.dollarstreet.org/media/Kenya 2/image/7650e9fd-0c59-46a6-b5cf-5a3ef8fe50ee/480x480-7650e9fd-0c59-46a6-b5cf-5a3ef8fe50ee.jpg
kids_beds	Liberia 4	48	480x480-413a74f1-fc81-4309-9355-1c3729b0daf5	https://static.dollarstreet.org/media/Liberia 4/image/413a74f1-fc81-4309-9355-1c3729b0daf5/480x480-413a74f1-fc81-4309-9355-1c3729b0daf5.jpg
kids_beds	Philippines 1	194	480x480-e00c311e-6859-4af3-9f3b-652b5a2ad476	https://static.dollarstreet.org/media/Philippines 1/image/e00c311e-6859-4af3-9f3b-652b5a2ad476/480x480-e00c311e-6859-4af3-9f3b-652b5a2ad476.jpg
kids_beds	Bulgaria 1	654	480x480-b0efd5af-0def-4929-bb77-7838f279caf4	https://static.dollarstreet.org/media/Bulgaria 1/image/b0efd5af-0def-4929-bb77-7838f279caf4/480x480-b0efd5af-0def-4929-bb77-7838f279caf4.jpg
kids_beds	Vietnam 5	2944	480x480-8b95f8d0-873b-4164-be98-114355f1a906	https://static.dollarstreet.org/media/Vietnam 5/image/8b95f8d0-873b-4164-be98-114355f1a906/480x480-8b95f8d0-873b-4164-be98-114355f1a906.jpg
kids_beds	India 13	48	480x480-4785802c-97be-4e52-b7cb-afb22c59337b	https://static.dollarstreet.org/media/India 13/image/4785802c-97be-4e52-b7cb-afb22c59337b/480x480-4785802c-97be-4e52-b7cb-afb22c59337b.jpg
kids_beds	Colombia 3	123	480x480-62294da8-e380-4b61-aa35-680de0c1d3f0	https://static.dollarstreet.org/media/Colombia 3/image/62294da8-e380-4b61-aa35-680de0c1d3f0/480x480-62294da8-e380-4b61-aa35-680de0c1d3f0.jpg
kids_beds	India 7	311	480x480-e472a827-2fed-48eb-bc94-dea90dbdd533	https://static.dollarstreet.org/media/India 7/image/e472a827-2fed-48eb-bc94-dea90dbdd533/480x480-e472a827-2fed-48eb-bc94-dea90dbdd533.jpg
kids_beds	France 2	2895	480x480-b28ed6c3-19f0-4af9-809a-32aee2130d04	https://static.dollarstreet.org/media/France 2/image/b28ed6c3-19f0-4af9-809a-32aee2130d04/480x480-b28ed6c3-19f0-4af9-809a-32aee2130d04.jpg
kids_beds	Malawi 7	50	480x480-0f29de58-d989-4a65-8415-b8eba606cbde	https://static.dollarstreet.org/media/Malawi 7/image/0f29de58-d989-4a65-8415-b8eba606cbde/480x480-0f29de58-d989-4a65-8415-b8eba606cbde.jpg
kids_beds	Cambodia 9	195	480x480-10915a44-ea3f-4d16-8e28-db99daacad59	https://static.dollarstreet.org/media/Cambodia 9/image/10915a44-ea3f-4d16-8e28-db99daacad59/480x480-10915a44-ea3f-4d16-8e28-db99daacad59.jpg
kids_beds	Ukraine 1	694	480x480-35a3ac5f-0460-4bed-b5bd-397a4cf13d15	https://static.dollarstreet.org/media/Ukraine 1/image/35a3ac5f-0460-4bed-b5bd-397a4cf13d15/480x480-35a3ac5f-0460-4bed-b5bd-397a4cf13d15.jpg
kids_beds	China 16	2765	480x480-bc6eaf26-c649-4e96-8784-7d8b5733881d	https://static.dollarstreet.org/media/China 16/image/bc6eaf26-c649-4e96-8784-7d8b5733881d/480x480-bc6eaf26-c649-4e96-8784-7d8b5733881d.jpg
kids_beds	Papa New Guinea 1	50	480x480-ea8b86c8-d2d9-4381-b421-55d1f367d12a	https://static.dollarstreet.org/media/Papa New Guinea 1/image/ea8b86c8-d2d9-4381-b421-55d1f367d12a/480x480-ea8b86c8-d2d9-4381-b421-55d1f367d12a.jpg
kids_beds	Tunisia 3	116	480x480-7a33f6df-f5ae-454f-955b-0ff50f9d0acb	https://static.dollarstreet.org/media/Tunisia 3/image/7a33f6df-f5ae-454f-955b-0ff50f9d0acb/480x480-7a33f6df-f5ae-454f-955b-0ff50f9d0acb.jpg
kids_beds	Cambodia 2	307	480x480-e74423ad-a7b5-44ef-8234-5173a4596a43	https://static.dollarstreet.org/media/Cambodia 2/image/e74423ad-a7b5-44ef-8234-5173a4596a43/480x480-e74423ad-a7b5-44ef-8234-5173a4596a43.jpg
kids_beds	Sweden 8	2223	480x480-91dc0933-ccbf-48a2-92ec-64b3064b94f7	https://static.dollarstreet.org/media/Sweden 8/image/91dc0933-ccbf-48a2-92ec-64b3064b94f7/480x480-91dc0933-ccbf-48a2-92ec-64b3064b94f7.jpg
kids_beds	Haiti 2	51	480x480-ea679dcb-a13a-422a-a7d6-c49facbf3f5f	https://static.dollarstreet.org/media/Haiti 2/image/ea679dcb-a13a-422a-a7d6-c49facbf3f5f/480x480-ea679dcb-a13a-422a-a7d6-c49facbf3f5f.jpg
kids_beds	Nepal 3	201	480x480-c5181926-4181-4531-b10d-d04ca8acee8c	https://static.dollarstreet.org/media/Nepal 3/image/c5181926-4181-4531-b10d-d04ca8acee8c/480x480-c5181926-4181-4531-b10d-d04ca8acee8c.jpg
kids_beds	Egypt 1	775	480x480-007d7358-ff87-4c59-9abe-02ff47814f51	https://static.dollarstreet.org/media/Egypt 1/image/007d7358-ff87-4c59-9abe-02ff47814f51/480x480-007d7358-ff87-4c59-9abe-02ff47814f51.jpg
kids_beds	USA 2	2041	480x480-219f7afe-c3af-4ae4-9904-358af2a73e1e	https://static.dollarstreet.org/media/USA 2/image/219f7afe-c3af-4ae4-9904-358af2a73e1e/480x480-219f7afe-c3af-4ae4-9904-358af2a73e1e.jpg
kids_beds	Malawi 5	52	480x480-7b2f5ae6-3cb2-4823-993d-81a13114354d	https://static.dollarstreet.org/media/Malawi 5/image/7b2f5ae6-3cb2-4823-993d-81a13114354d/480x480-7b2f5ae6-3cb2-4823-993d-81a13114354d.jpg
kids_beds	Liberia 1	116	480x480-4ee9e7ca-18a8-49aa-b375-58fc181fc81b	https://static.dollarstreet.org/media/Liberia 1/image/4ee9e7ca-18a8-49aa-b375-58fc181fc81b/480x480-4ee9e7ca-18a8-49aa-b375-58fc181fc81b.jpg
kids_beds	Indonesia 3	284	480x480-10d4a521-d744-45f0-80f7-8ff56f8e444f	https://static.dollarstreet.org/media/Indonesia 3/image/10d4a521-d744-45f0-80f7-8ff56f8e444f/480x480-10d4a521-d744-45f0-80f7-8ff56f8e444f.jpg
kids_beds	United Kingdom 3	2010	480x480-6ad18d8b-f532-4b57-9988-634bdd2c7c3c	https://static.dollarstreet.org/media/United Kingdom 3/image/6ad18d8b-f532-4b57-9988-634bdd2c7c3c/480x480-6ad18d8b-f532-4b57-9988-634bdd2c7c3c.jpg
kids_beds	Bangladesh 6	58	480x480-85624299-4b14-4753-96fa-506eeda02221	https://static.dollarstreet.org/media/Bangladesh 6/image/85624299-4b14-4753-96fa-506eeda02221/480x480-85624299-4b14-4753-96fa-506eeda02221.jpg
kids_beds	Indonesia 4	210	480x480-46be8515-a7d7-4abb-af72-a2ae5f21cabb	https://static.dollarstreet.org/media/Indonesia 4/image/46be8515-a7d7-4abb-af72-a2ae5f21cabb/480x480-46be8515-a7d7-4abb-af72-a2ae5f21cabb.jpg
kids_beds	Bolivia 1	265	480x480-fb0f2647-5b8b-4029-8ba9-b89fb9acb677	https://static.dollarstreet.org/media/Bolivia 1/image/fb0f2647-5b8b-4029-8ba9-b89fb9acb677/480x480-fb0f2647-5b8b-4029-8ba9-b89fb9acb677.jpg
kids_beds	Mexico 4	1950	480x480-41baa394-82f9-44ee-ae57-387c9d6e547e	https://static.dollarstreet.org/media/Mexico 4/image/41baa394-82f9-44ee-ae57-387c9d6e547e/480x480-41baa394-82f9-44ee-ae57-387c9d6e547e.jpg
kids_beds	Nigeria 3	59	480x480-c50bb28d-5fb0-43e4-8fd5-45cc65450e7a	https://static.dollarstreet.org/media/Nigeria 3/image/c50bb28d-5fb0-43e4-8fd5-45cc65450e7a/480x480-c50bb28d-5fb0-43e4-8fd5-45cc65450e7a.jpg
kids_beds	Tunisia 4	114	480x480-12ac5ca7-503a-4fdd-ba2f-dd22bedafa88	https://static.dollarstreet.org/media/Tunisia 4/image/12ac5ca7-503a-4fdd-ba2f-dd22bedafa88/480x480-12ac5ca7-503a-4fdd-ba2f-dd22bedafa88.jpg
kids_beds	Lebanon 1	832	480x480-b3096809-9be0-4f3f-9ac1-f4368348c25a	https://static.dollarstreet.org/media/Lebanon 1/image/b3096809-9be0-4f3f-9ac1-f4368348c25a/480x480-b3096809-9be0-4f3f-9ac1-f4368348c25a.jpg
kids_beds	United Kingdom 2	1890	480x480-ff7c1e09-af89-4568-93ec-ee52d58784e5	https://static.dollarstreet.org/media/United Kingdom 2/image/ff7c1e09-af89-4568-93ec-ee52d58784e5/480x480-ff7c1e09-af89-4568-93ec-ee52d58784e5.jpg
kids_beds	Cambodia 8	60	480x480-b0ec8cdf-76fa-415c-8fbb-fc063005d35b	https://static.dollarstreet.org/media/Cambodia 8/image/b0ec8cdf-76fa-415c-8fbb-fc063005d35b/480x480-b0ec8cdf-76fa-415c-8fbb-fc063005d35b.jpg
kids_beds	Palestine 1	112	480x480-337aa1e2-8b32-4691-b22f-4d6cc5e635bf	https://static.dollarstreet.org/media/Palestine 1/image/337aa1e2-8b32-4691-b22f-4d6cc5e635bf/480x480-337aa1e2-8b32-4691-b22f-4d6cc5e635bf.jpg
kids_beds	Bolivia 2	254	480x480-ff40cb4b-63c0-43c3-9fa1-9f5e7d4c8b13	https://static.dollarstreet.org/media/Bolivia 2/image/ff40cb4b-63c0-43c3-9fa1-9f5e7d4c8b13/480x480-ff40cb4b-63c0-43c3-9fa1-9f5e7d4c8b13.jpg
kids_beds	USA 14	1796	480x480-b639519c-2485-4bb8-9129-c7a8ebbf2f23	https://static.dollarstreet.org/media/USA 14/image/b639519c-2485-4bb8-9129-c7a8ebbf2f23/480x480-b639519c-2485-4bb8-9129-c7a8ebbf2f23.jpg
kids_beds	Ivory Coast 5	61	480x480-4febf6eb-6734-4502-a2ce-b76f4158f4ff	https://static.dollarstreet.org/media/Ivory Coast 5/image/4febf6eb-6734-4502-a2ce-b76f4158f4ff/480x480-4febf6eb-6734-4502-a2ce-b76f4158f4ff.jpg
kids_beds	Haiti 6	106	480x480-a32f0b7e-51a4-41ec-8c18-15e1f7f7816e	https://static.dollarstreet.org/media/Haiti 6/image/a32f0b7e-51a4-41ec-8c18-15e1f7f7816e/480x480-a32f0b7e-51a4-41ec-8c18-15e1f7f7816e.jpg
kids_beds	Kazakhstan 1	851	480x480-2da73d2c-edef-47ab-9dba-567f6e3549b0	https://static.dollarstreet.org/media/Kazakhstan 1/image/2da73d2c-edef-47ab-9dba-567f6e3549b0/480x480-2da73d2c-edef-47ab-9dba-567f6e3549b0.jpg
kids_beds	Nepal 8	1747	480x480-86926df7-549f-40cb-8188-236949f2823c	https://static.dollarstreet.org/media/Nepal 8/image/86926df7-549f-40cb-8188-236949f2823c/480x480-86926df7-549f-40cb-8188-236949f2823c.jpg
kids_beds	Myanmar 4	64	480x480-4ffcfb8e-546e-4f18-adea-05b64c731d41	https://static.dollarstreet.org/media/Myanmar 4/image/4ffcfb8e-546e-4f18-adea-05b64c731d41/480x480-4ffcfb8e-546e-4f18-adea-05b64c731d41.jpg
kids_beds	Cameroon 3`	227	480x480-a887afc5-c70b-4e7b-93cb-983baf021690	https://static.dollarstreet.org/media/Cameroon 3`/image/a887afc5-c70b-4e7b-93cb-983baf021690/480x480-a887afc5-c70b-4e7b-93cb-983baf021690.jpg
kids_beds	Rwanda 2	251	480x480-fb0fa76f-440d-4701-9c02-fac41289aa98	https://static.dollarstreet.org/media/Rwanda 2/image/fb0fa76f-440d-4701-9c02-fac41289aa98/480x480-fb0fa76f-440d-4701-9c02-fac41289aa98.jpg
kids_beds	Latvia 3	1743	480x480-cb2f0418-dd40-43a8-9b85-753a2a2126f2	https://static.dollarstreet.org/media/Latvia 3/image/cb2f0418-dd40-43a8-9b85-753a2a2126f2/480x480-cb2f0418-dd40-43a8-9b85-753a2a2126f2.jpg
kids_beds	Malawi 4	64	480x480-e169beee-29f0-4288-b028-1908691dc297	https://static.dollarstreet.org/media/Malawi 4/image/e169beee-29f0-4288-b028-1908691dc297/480x480-e169beee-29f0-4288-b028-1908691dc297.jpg
kids_beds	Philippines 3	98	480x480-398f9c43-9387-4d11-b0c0-3fdd2ae01004	https://static.dollarstreet.org/media/Philippines 3/image/398f9c43-9387-4d11-b0c0-3fdd2ae01004/480x480-398f9c43-9387-4d11-b0c0-3fdd2ae01004.jpg
kids_beds	USA 8	855	480x480-689cf5f1-717d-44e0-bec9-1cb65d1bdcd8	https://static.dollarstreet.org/media/USA 8/image/689cf5f1-717d-44e0-bec9-1cb65d1bdcd8/480x480-689cf5f1-717d-44e0-bec9-1cb65d1bdcd8.jpg
kids_beds	India 6	1614	480x480-4b6bf6cd-1661-47c1-b20a-2bf5865feb00	https://static.dollarstreet.org/media/India 6/image/4b6bf6cd-1661-47c1-b20a-2bf5865feb00/480x480-4b6bf6cd-1661-47c1-b20a-2bf5865feb00.jpg
kids_beds	India 9	65	480x480-cdc3ae1d-a825-4db8-9ce0-842efadaace0	https://static.dollarstreet.org/media/India 9/image/cdc3ae1d-a825-4db8-9ce0-842efadaace0/480x480-cdc3ae1d-a825-4db8-9ce0-842efadaace0.jpg
kids_beds	Burkina Faso 2	95	480x480-ed42011d-3de4-4060-ab2e-2eabc83048bc	https://static.dollarstreet.org/media/Burkina Faso 2/image/ed42011d-3de4-4060-ab2e-2eabc83048bc/480x480-ed42011d-3de4-4060-ab2e-2eabc83048bc.jpg
kids_beds	India 4	466	480x480-a818d187-ca34-4a3a-b79c-697d16af119e	https://static.dollarstreet.org/media/India 4/image/a818d187-ca34-4a3a-b79c-697d16af119e/480x480-a818d187-ca34-4a3a-b79c-697d16af119e.jpg
kids_beds	Egypt 2	1494	480x480-d47b17f1-b440-4807-ae0f-d061f8d65ee1	https://static.dollarstreet.org/media/Egypt 2/image/d47b17f1-b440-4807-ae0f-d061f8d65ee1/480x480-d47b17f1-b440-4807-ae0f-d061f8d65ee1.jpg
kids_beds	Nigeria 7	68	480x480-ff383898-ac52-495a-a750-1903624d755e	https://static.dollarstreet.org/media/Nigeria 7/image/ff383898-ac52-495a-a750-1903624d755e/480x480-ff383898-ac52-495a-a750-1903624d755e.jpg
kids_beds	Vietnam 2	236	480x480-2dd98d61-5218-48af-b0cb-dae84297d180	https://static.dollarstreet.org/media/Vietnam 2/image/2dd98d61-5218-48af-b0cb-dae84297d180/480x480-2dd98d61-5218-48af-b0cb-dae84297d180.jpg
kids_beds	China 5	494	480x480-2724ebfa-0feb-457b-a651-70447a5935bd	https://static.dollarstreet.org/media/China 5/image/2724ebfa-0feb-457b-a651-70447a5935bd/480x480-2724ebfa-0feb-457b-a651-70447a5935bd.jpg
kids_beds	India 20	1458	480x480-b654268e-bb3f-43e1-8442-b0300439e786	https://static.dollarstreet.org/media/India 20/image/b654268e-bb3f-43e1-8442-b0300439e786/480x480-b654268e-bb3f-43e1-8442-b0300439e786.jpg
kids_beds	Bangladesh 5	72	480x480-b90d08ab-f962-4c91-9e2f-4b6917420530	https://static.dollarstreet.org/media/Bangladesh 5/image/b90d08ab-f962-4c91-9e2f-4b6917420530/480x480-b90d08ab-f962-4c91-9e2f-4b6917420530.jpg
